,set(),,,
,,,,
,,,set(),
,,,,541 300229428
text,img,table,file,answer
"По каналу связи передаются шифрованные сообщения, содержащие только прописные буквы русского алфавита. Для передачи используется неравномерный двоичный код. Для букв А, Б, В и Г используются кодовые слова 01, 10, 11 и 000 соответственно.",,,,
,set(),,,
,,,,
,,,set(),
,,,,00
text,img,table,file,answer
"Маска числа  — это последовательность цифр, в которой могут встречаться специальные символы «?» и «*». Символ «?» означает ровно одну произвольную цифру, символ «*» означает произвольную (в том числе пустую) последовательность цифр.",,,,
,set(),,,
,,,,
,,,set(),
,,,,1895421 1295437121 1395498421 1795441321
text,img,table,file,answer
"Пусть M(N)  — сумма двух наибольших различных натуральных делителей натурального числа N, не считая самого числа. Если у числа N меньше двух таких делителей, то M(N) считается равным 0.",,,,
,set(),,,
,,,,
,,,set(),
,,,,6876 6374 6924 8024 8358
text,img,table,file,answer
"В терминологии сетей TCP/IP маской сети называется двоичное число, определяющее, какая часть IP-адреса узла сети относится к адресу сети, а какая – к адресу самого узла в этой сети. Обычно маска записывается по тем же правилам, что и IP-адрес. Адрес сети получается в результате применения поразрядной конъюнкции к заданному IP-адресу узла и маске.",,,,
,set(),,,
,,"[['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H'], ['0', '9', '16', '64', '128', '142', '192', '217']]",,
,,,set(),
,,,,HBEA
text,img,table,file,answer
"Пусть M(N)  — пятый по величине делитель натурального числа N без учёта самого числа и единицы. Например, M(1000)  =  100.",,,,
,set(),,,
,,,,
,,,set(),
,,,,17 1119403 151 16666667 27272728
text,img,table,file,answer
"Назовём маской числа последовательность цифр, в которой также могут встречаться следующие символы:",,,,
,set(),,,
,,,,
,,,set(),
,,,,142157664 70236 1021575544 504731 1121571264 554136 1221577104 603546 1321572824 652951 1421578664 702361 1521574384 751766 1621570104 801171 1721575944 850581 1821571664 899986 1921577504 949396
text,img,table,file,answer
"Маска числа  — это последовательность цифр, в которой могут встречаться специальные символы «?» и «*». Символ «?» означает ровно одну произвольную цифру, символ «*» означает произвольную (в том числе пустую) последовательность цифр.",,,,
,set(),,,
,,,,
,,,set(),
,,,,3969064*336906944*3069064064*3169069904*3269065624*3369061344*3469067184*3569062904*3669068744*3769064464*3869060184*3969066024
text,img,table,file,answer
"Маска числа  — это последовательность цифр, в которой могут встречаться специальные символы «?» и «*». Символ «?» означает ровно одну произвольную цифру, символ «*» означает произвольную (в том числе пустую) последовательность цифр.",,,,
,set(),,,
,,,,
,,,set(),
,,,,3969064*336906944*3069064064*3169069904*3269065624*3369061344*3469067184*3569062904*3669068744*3769064464*3869060184*3969066024
text,img,table,file,answer
"При регистрации в компьютерной системе каждому пользователю выдаётся пароль, состоящий из 9 символов. Из соображений информационной безопасности каждый пароль должен содержать хотя бы 1 десятичную цифру, как прописные, так и строчные латинские буквы (в латинском алфавите 26 букв), а также не менее 1 символа из 6-символьного набора: «&», «#», «$», «*», «!», «@». В базе данных для хранения сведений о каждом пользователе отведено одинаковое и минимально возможное целое число байт. При этом используют посимвольное кодирование паролей, все символы кодируют одинаковым и минимально возможным количеством бит. Кроме собственно пароля, для каждого пользователя в системе хранятся дополнительные сведения, для чего выделено целое число байт; это число одно и то же для всех пользователей.",,,,
,set(),,,
,,,,
,,,set(),
,,,,17
text,img,table,file,answer
"Назовём нетривиальным делителем натурального числа его делитель, не равный единице и самому числу. Например, у числа 6 есть два нетривиальных делителя: 2 и 3. Найдите все натуральные числа, принадлежащие отрезку [123456789; 223456789] и имеющие ровно три нетривиальных делителя. Для каждого найденного числа запишите в ответе его наибольший нетривиальный делитель. Ответы расположите в порядке возрастания.",,,,
,set(),,,
,,,,
,,,set(),
,,,,131079601 1225043 141158161 1295029 163047361 1442897
text,img,table,file,answer
"Назовём маской числа последовательность цифр, в которой также могут встречаться следующие символы:",,,,
,set(),,,
,,,,
,,,set(),
,,,,1226156 3868 12321156 38868 12511356 39468 12701556 40068 12891756 40668
text,img,table,file,answer
"Пусть M(N)  — сумма двух наибольших различных натуральных делителей натурального числа N, не считая самого числа и единицы. Если у числа N меньше двух таких делителей, то M(N) считается равным 0.",,,,
,set(),,,
,,,,
,,,set(),
,,,,8672 8388 8532 7042 7364
text,img,table,file,answer
"Дана последовательность натуральных чисел. Расстояние между элементами последовательности  — это разность их порядковых номеров. Например, если два элемента стоят в последовательности рядом, расстояние между ними равно 1, если два элемента стоят через один  — расстояние равно 2 и т. д.",,,,
,set(),,,
,,,,
,,,set(),
,,,,350 507749149
text,img,table,file,answer
"Напишите программу, которая ищет среди целых чисел, принадлежащих числовому отрезку [201455; 201470], числа, имеющие ровно 4 различных натуральных делителя. Выведите эти четыре делителя для каждого найденного числа в порядке возрастания. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,1 3 67153 201459 1 13 15497 201461 1 29 6947 201463 1 2 100733 201466
text,img,table,file,answer
"Два игрока, Петя и Ваня, играют в следующую игру. Перед игроками лежит куча камней. Игроки ходят по очереди, первый ход делает Петя. За один ход игрок может",,,,
,set(),,,
,,,,
,,,set(),
,,,,13
text,img,table,file,answer
"Логическая функция F задаётся выражением (¬y → (z ≡ w)) ∧ ((z → x) ≡ w). На рисунке приведён частично заполненный фрагмент таблицы истинности функции F, содержащий неповторяющиеся строки. Определите, какому столбцу таблицы истинности функции F соответствует каждая из переменных x, y, z, w.",,,,
,set(),,,
,,"[[], ['1', '1', '0', '1', '1'], ['0', '1', '1', '1', '1'], ['0', '', '', '0', '1']]",,
,,,set(),
,,,,zwyx
text,img,table,file,answer
"Откройте файл электронной таблицы, содержащей в каждой строке шесть натуральных чисел. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,2241
text,img,table,file,answer
"В терминологии сетей TCP/IP маской сети называется двоичное число, определяющее, какая часть IP-адреса узла сети относится к адресу сети, а какая  — к адресу самого узла в этой сети. При этом в маске сначала (в старших разрядах) стоят единицы, а затем с некоторого места  — нули. Обычно маска записывается по тем же правилам, что и IP-адрес,  — в виде четырёх байтов, причём каждый байт записывается в виде десятичного числа. Адрес сети получается в результате применения поразрядной конъюнкции к заданному IP-адресу узла и маске.",,,,
,set(),,,
,,,,
,,,set(),
,,,,19
text,img,table,file,answer
"Какой минимальный объём памяти (в Кбайт) нужно зарезервировать, чтобы можно было сохранить любое растровое изображение размером 1024x1024 пикселей при условии, что в изображении могут использоваться 16 различных цветов? В ответе запишите только целое число, единицу измерения писать не нужно.",,,,
,set(),,,
,,,,
,,,set(),
,,,,512
text,img,table,file,answer
"Автоматическая фотокамера делает фотографии высокого разрешения с палитрой, содержащей 216  =  65 536 цветов. Средний размер фотографии составляет 12 Мбайт. Для хранения в базе данных фотографии преобразуют в чёрно-белый формат с палитрой, содержащей 256 цветов. Другие преобразования и дополнительные методы сжатия не используются. Сколько Мбайт составляет средний размер преобразованной фотографии?",,,,
,set(),,,
,,,,
,,,set(),
,,,,6
text,img,table,file,answer
"В игре, описанной в задании 19, в начальный момент в первой куче было 11 камней, а во второй  — S камней, 1 ≤ S ≤ 39.",,,,
,set(),,,
,,,,
,,,set(),
,,,,22 35
text,img,table,file,answer
"При регистрации в компьютерной системе каждому пользователю выдаётся пароль, состоящий из 15 символов и содержащий только символы из 12-символьного набора: А, В, C, D, Е, F, G, H, K, L, M, N. В базе данных для хранения сведений о каждом пользователе отведено одинаковое и минимально возможное целое число байт. При этом используют посимвольное кодирование паролей, все символы кодируют одинаковым и минимально возможным количеством бит. Кроме собственно пароля, для каждого пользователя в системе хранятся дополнительные сведения, для чего выделено целое число байт; это число одно и то же для всех пользователей. Для хранения сведений о 20 пользователях потребовалось 400 байт. Сколько байт выделено для хранения дополнительных сведений об одном пользователе? В ответе запишите только целое число – количество байт.",,,,
,set(),,,
,,,,
,,,set(),
,,,,12
text,img,table,file,answer
Исполнитель Плюс преобразует число на экране.,,,,
,set(),,,
,,,,
,,,set(),
,,,,18
text,img,table,file,answer
"Два игрока, Петя и Ваня, играют в следующую игру. Перед игроками лежит куча камней. Игроки ходят по очереди, первый ход делает Петя. За один ход игрок может добавить в кучу один камень, добавить два камня или увеличить количество камней в куче в два раза. При этом нельзя повторять ход, который только что сделал второй игрок.",,,,
,set(),,,
,,,,
,,,set(),
,,,,16
text,img,table,file,answer
"Исполнитель преобразует число на экране. У исполнителя есть три команды, которым присвоены номера:",,,,
,set(),,,
,,,,
,,,set(),
,,,,168
text,img,table,file,answer
"У исполнителя Калькулятор две команды, которым присвоены номера:",,,,
,set(),,,
,,,,
,,,set(),
,,,,28
text,img,table,file,answer
"Откройте файл электронной таблицы, содержащей в каждой строке пять натуральных чисел.",,,,
,set(),,,
,,,,
,,,set(),
,,,,853
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только шесть букв: А, Б, В, К, Р, Т. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: Б – 010, Т – 011. Какое наименьшее количество двоичных знаков потребуется для кодирования слова КАТАРАКТА?",,,,
,set(),,,
,,,,
,,,set(),
,,,,20
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только семь букв: А, Б, И, К, Л, С, Ц. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: Б  — 00, К  — 010, Л  — 111. Какое наименьшее количество двоичных знаков потребуется для кодирования слова АБСЦИССА?",,,,
,set(),,,
,,,,
,,,set(),
,,,,22
text,img,table,file,answer
"Дана последовательность натуральных чисел. Расстояние между элементами последовательности  — это разность их порядковых номеров. Например, если два элемента стоят в последовательности рядом, расстояние между ними равно 1, если два элемента стоят через один  — расстояние равно 2 и т. д.",,,,
,set(),,,
,,,,
,,,set(),
,,,,444047 523970
text,img,table,file,answer
"Исполнитель Редактор получает на вход строку цифр и преобразовывает её. Редактор может выполнять две команды, в обеих командах v и w обозначают цепочки цифр.",,,,
,set(),,,
,,,,
,,,set(),
,,,,6
text,img,table,file,answer
"Назовём нетривиальным делителем натурального числа его делитель, не равный единице и самому числу. Например, у числа 6 есть два нетривиальных делителя: 2 и 3. Найдите все натуральные числа, принадлежащие отрезку [289123456; 389123456] и имеющие ровно три нетривиальных делителя. Для каждого найденного числа запишите в ответе его наибольший нетривиальный делитель. Ответы расположите в порядке возрастания.",,,,
,set(),,,
,,,,
,,,set(),
,,,,294499921 2248091 352275361 2571353 373301041 2685619
text,img,table,file,answer
"Исполнитель РазДва преобразует число на экране. У исполнителя есть две команды, которым присвоены номера:",,,,
,set(),,,
,,,,
,,,set(),
,,,,42
text,img,table,file,answer
Сколько единиц содержится в двоичной записи значения выражения:   ,,,,
,set(),,,
,,,,
,,,set(),
,,,,2014
text,img,table,file,answer
"Музыкальный фрагмент был записан в формате моно, оцифрован и сохранён в виде файла без использования сжатия данных. Размер полученного файла  — 28 Мбайт. Затем тот же музыкальный фрагмент был записан повторно в формате стерео (двухканальная запись) и оцифрован с разрешением в 3,5 раза выше и частотой дискретизации в 2 раза меньше, чем в первый раз. Сжатие данных не производилось. Укажите размер полученного при повторной записи файла в Мбайт. В ответе запишите только целое число, единицу измерения писать не нужно.",,,,
,set(),,,
,,,,
,,,set(),
,,,,98
text,img,table,file,answer
"На вход программы поступает последовательность из N целых положительных чисел. Рассматриваются все пары различных элементов последовательности (элементы пары не обязаны стоять в последовательности рядом, порядок элементов в паре не важен). Необходимо определить количество пар, для которых произведение элементов делится на 26. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,19 199360639
text,img,table,file,answer
"В текстовом файле записан набор натуральных чисел, не превышающих 108. Гарантируется, что все числа различны. Из набора нужно выбрать три числа, сумма которых делится на 3. Какую наименьшую сумму можно при этом получить?",,,,
,set(),,,
,,,,
,,,set(),
,,,,327 19851
text,img,table,file,answer
"Маска числа  — это последовательность цифр, в которой могут встречаться специальные символы «?» и «*». Символ «?» означает ровно одну произвольную цифру, символ «*» означает произвольную (в том числе пустую) последовательность цифр.",,,,
,set(),,,
,,,,
,,,set(),
,,,,3422584 352258984 3022582904 3122588744 3222584464 3322580184 3422586024 3522581744 3622587584 3722583304 3822589144 3922584864
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только семь букв: А, Б, Г, И, М, Р, Я. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: А  — 010, Б  — 00, Г  — 101. Какое наименьшее количество двоичных знаков потребуется для кодирования слова МАГИЯ?",,,,
,set(),,,
,,,,
,,,set(),
,,,,15
text,img,table,file,answer
"Все заглавные буквы русского алфавита закодированы неравномерным двоичным кодом, в котором никакое кодовое слово не является началом другого кодового слова. Это условие обеспечивает возможность однозначной расшифровки закодированных сообщений. Известны кодовые слова некоторых букв: Л  — 000, Р  — 11, С  — 100. Какое наименьшее число двоичных знаков может содержать код слова КОРОБОК?",,,,
,set(),,,
,,,,
,,,set(),
,,,,18
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только семь букв: А, Б, И, К, Л, О, С. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: А  — 001, И  — 01, С  — 10. Какое наименьшее количество двоичных знаков потребуется для кодирования слова КОЛОБОК?",,,,
,set(),,,
,,,,
,,,set(),
,,,,23
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только восемь букв: К, Л, М, Н, О, П, Р, С. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: К  — 001, Н  — 100, Р  — 111. Какое наименьшее количество двоичных знаков потребуется для кодирования слова МОЛОКОСОС?",,,,
,set(),,,
,,,,
,,,set(),
,,,,24
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только четыре буквы: А, Б, В, Г; для передачи используется двоичный код, удовлетворяющий условию Фано. Для букв А, Б, В используются такие кодовые слова: А  — 0; Б  — 110; В  — 101.",,,,
,set(),,,
,,,,
,,,set(),
,,,,111
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только шесть букв: А, Б, В, К, Р, Т. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: Б – 010, Т – 011. Какое наименьшее количество двоичных знаков потребуется для кодирования слова КАТАРАКТА?",,,,
,set(),,,
,,,,
,,,set(),
,,,,20
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только семь букв: А, Б, В, Г, Й, К, Л. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: Б  — 00, Г  — 010, К  — 101. Какое наименьшее количество двоичных знаков потребуется для кодирования слова БАЛАЛАЙКА?",,,,
,set(),,,
,,,,
,,,set(),
,,,,23
text,img,table,file,answer
"Все заглавные буквы русского алфавита закодированы неравномерным двоичным кодом, в котором никакое кодовое слово не является началом другого кодового слова. Это условие обеспечивает возможность однозначной расшифровки закодированных сообщений. Известны кодовые слова некоторых букв: Л  — 000, Р  — 11, С  — 100. Какое наименьшее число двоичных знаков может содержать код слова КОРОБОК?",,,,
,set(),,,
,,,,
,,,set(),
,,,,18
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только шесть букв: А, B, C, D, E, F. Для передачи используется неравномерный двоичный код, удовлетворяющий условию Фано. Для букв A, B, C используются такие кодовые слова: А  — 11, B  — 101, C  — 0.",,,,
,set(),,,
,,,,
,,,set(),
,,,,1001
text,img,table,file,answer
Для какого наименьшего целого неотрицательного числа A выражение,,,,
,set(),,,
,,,,
,,,set(),
,,,,15
text,img,table,file,answer
"По каналу связи передаются шифрованные сообщения, содержащие только прописные буквы русского алфавита. Для передачи используется неравномерный двоичный код. Для букв А, Б, В и Г используются кодовые слова 00, 01, 100 и 1100 соответственно. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,10
text,img,table,file,answer
"По каналу связи передаются шифрованные сообщения, содержащие только шесть букв: А, Б, В, Г, Д, Е. Для передачи используется неравномерный двоичный код. Для букв А, Б, В и Г используются кодовые слова 00, 01, 10 и 11 соответственно.",,,,
,set(),,,
,,,,
,,,set(),
,,,,10
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только восемь букв: А, В, Е, З, И, Н, О, Р. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: А  — 101, В  — 010, И  — 00. Какое наименьшее количество двоичных знаков потребуется для кодирования слова НЕВЕЗЕНИЕ?",,,,
,set(),,,
,,,,
,,,set(),
,,,,23
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только семь букв: А, Б, И, К, Л, С, Ц. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: Б  — 00, К  — 010, Л  — 111. Какое наименьшее количество двоичных знаков потребуется для кодирования слова АБСЦИССА?",,,,
,set(),,,
,,,,
,,,set(),
,,,,22
text,img,table,file,answer
"Все заглавные буквы русского алфавита закодированы неравномерным двоичным кодом, в котором никакое кодовое слово не является началом другого кодового слова. Это условие обеспечивает возможность однозначной расшифровки закодированных сообщений. Известны кодовые слова некоторых букв: Л  — 000, Р  — 11, С  — 100. Какое наименьшее число двоичных знаков может содержать код слова КОРОБОК?",,,,
,set(),,,
,,,,
,,,set(),
,,,,18
text,img,table,file,answer
"Каждый работник предприятия получает электронный пропуск, на котором записаны личный код сотрудника, код подразделения и некоторая дополнительная информация. Личный код состоит из 15 символов, каждый из которых может быть одной из 12 допустимых заглавных букв или одной из 10 цифр. Для записи личного кода на пропуске отведено минимально возможное целое число байт. При этом используют посимвольное кодирование, все символы кодируют одинаковым минимально возможным количеством бит. Код подразделения состоит из двух двузначных чисел, каждое из которых кодируется как двоичное число и занимает минимально возможное целое число байт. Всего на пропуске хранится 32 байт данных. Сколько байт выделено для хранения дополнительных сведений об одном сотруднике? В ответе запишите только целое число  — количество байт.",,,,
,set(),,,
,,,,
,,,set(),
,,,,20
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только семь букв: А, Б, Г, И, М, Р, Я. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: А  — 010, Б  — 011, Г  — 100. Какое наименьшее количество двоичных знаков потребуется для кодирования слова МАГИЯ?",,,,
,set(),,,
,,,,
,,,set(),
,,,,14
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только буквы из набора: А, Б, К, Р, Н. Для передачи используется двоичный код, удовлетворяющий условию Фано. Это условие обеспечивает возможность однозначной расшифровки закодированных сообщений. Кодовые слова для некоторых букв известны: К  — 01, Р  — 001. Для трёх оставшихся букв Б, Н и А кодовые слова неизвестны. Какое количество двоичных знаков потребуется для кодирования слова БАРАБАН, если известно, что оно закодировано минимально возможным количеством двоичных знаков?",,,,
,set(),,,
,,,,
,,,set(),
,,,,16
text,img,table,file,answer
"У исполнителя Удвоитель две команды, которым присвоены номера: ",,,,
,set(),,,
,,,,
,,,set(),
,,,,89
text,img,table,file,answer
"На числовой прямой даны два отрезка: P = [3, 13] и Q = [12, 22]. Какова наибольшая возможная длина интервала A, что формула",,,,
,set(),,,
,,,,
,,,set(),
,,,,19
text,img,table,file,answer
Две логические функции заданы выражениями:,,,,
,set(),,,
,,"[[], ['1', '', '1', '1', '1', '0'], ['0', '1', '0', '', '1', ''], ['', '0', '0', '', '0', '0']]",,
,,,set(),
,,,,ywxz
text,img,table,file,answer
"По каналу связи передаются сообщения, содержащие только заглавные латинские буквы. Для передачи используется двоичный код, удовлетворяющий условию Фано. Кодовые слова для некоторых букв известны: A  — 101, B  — 010, С  — 00, D  — 1001, E  — 111, F  — 0110. Укажите кратчайшее возможное кодовое слово для буквы N. Если таких кодов несколько, укажите код с наименьшим числовым значением.",,,,
,set(),,,
,,,,
,,,set(),
,,,,110
text,img,table,file,answer
"В терминологии сетей TCP/IP маской сети называется двоичное число, определяющее, какая часть IP-адреса узла сети относится к адресу сети, а какая  — к адресу самого узла в этой сети. При этом в маске сначала (в старших разрядах) стоят единицы, а затем с некоторого места  — нули. Обычно маска записывается по тем же правилам, что и IP-адрес  — в виде четырёх байтов, причём каждый байт записывается в виде десятичного числа. Адрес сети получается в результате применения поразрядной конъюнкции к заданному IP-адресу узла и маске.",,,,
,set(),,,
,,,,
,,,set(),
,,,,29
text,img,table,file,answer
"Дана последовательность натуральных чисел. Необходимо определить количество её непрерывных подпоследовательностей, сумма элементов которых кратна 1111. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,344 1620157920
text,img,table,file,answer
"Дана последовательность целых чисел. Необходимо найти максимально возможную сумму её непрерывной подпоследовательности, в которой количество положительных нечётных элементов кратно k  =  30.",,,,
,set(),,,
,,,,
,,,set(),
,,,,86097 25057
text,img,table,file,answer
"Набор данных состоит из пар натуральных чисел. Необходимо выбрать из каждой пары ровно одно число так, чтобы сумма всех выбранных чисел делилась на 3 и при этом была минимально возможной.",,,,
,set(),,,
,,,,
,,,set(),
,,,,67407 200168361
text,img,table,file,answer
"По каналу связи передаётся последовательность целых неотрицательных чисел  —  показания прибора, полученные с интервалом в 1 мин. в течение T мин. (T  — целое число). Прибор измеряет количество атмосферных осадков, полученное регистратором за минуту, предшествующую моменту регистрации, и передаёт это значение в условных единицах измерения. Определите два таких переданных числа, чтобы между моментами их передачи прошло не менее K мин., а их сумма была максимально возможной. Укажите найденное суммарное количество осадков.",,,,
,set(),,,
,,,,
,,,set(),
,,,,1993 9999996
text,img,table,file,answer
"Дана последовательность натуральных чисел. Необходимо найти максимально возможную сумму её непрерывной подпоследовательности, в которой количество чётных элементов кратно k  =  10. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,4779554 979258630
text,img,table,file,answer
"Маска числа  — это последовательность цифр, в которой могут встречаться специальные символы «?» и «*». Символ «?» означает ровно одну произвольную цифру, символ «*» означает произвольную (в том числе пустую) последовательность цифр.",,,,
,set(),,,
,,,,
,,,set(),
,,,,1072461 1272460371 1772469231
text,img,table,file,answer
"Виктор составляет коды из букв, входящих в слово ВИКТОР. Каждая буква должна входить в код ровно один раз. Все возможные коды Виктор записывает в алфавитном порядке и нумерует. Начало списка выглядит так:",,,,
,set(),,,
,,,,
,,,set(),
,,,,ИОВКТР
text,img,table,file,answer
"Виктор составляет коды из букв, входящих в слово ВИКТОР. Каждая буква должна входить в код ровно один раз. Все возможные коды Виктор записывает в алфавитном порядке и нумерует. Начало списка выглядит так:",,,,
,set(),,,
,,,,
,,,set(),
,,,,ИОВКТР
text,img,table,file,answer
"Музыкальный фрагмент был оцифрован и записан в виде файла без использования сжатия данных. Получившийся файл был передан в город А по каналу связи за 30 секунд. Затем тот же музыкальный фрагмент был оцифрован повторно с разрешением в 2 раза выше и частотой дискретизации в 1,5 раза меньше, чем в первый раз. Сжатие данных не производилось. Полученный файл был передан в город Б; пропускная способность канала связи с городом Б в 4 раза выше, чем канала связи с городом А. Сколько секунд длилась передача файла в город Б? В ответе запишите только целое число, единицу измерения писать не нужно.",,,,
,set(),,,
,,,,
,,,set(),
,,,,10
text,img,table,file,answer
"Доступ к файлу ftp.net , находящемуся на сервере txt.org, осуществляется по протоколу http. В таблице фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.",,,,
,set(),,,
,,"[['A', '.net'], ['Б', 'ftp'], ['В', '://'], ['Г', 'http'], ['Д', '/'], ['Е', '.org'], ['Ж', 'txt']]",,
,,,set(),
,,,,ГВЖЕДБА
text,img,table,file,answer
"Доступ к файлу ftp.net , находящемуся на сервере txt.org, осуществляется по протоколу http. В таблице фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.",,,,
,set(),,,
,,"[['A', '.net'], ['Б', 'ftp'], ['В', '://'], ['Г', 'http'], ['Д', '/'], ['Е', '.org'], ['Ж', 'txt']]",,
,,,set(),
,,,,ГВЖЕДБА
text,img,table,file,answer
"Набор данных состоит из нечётного количества пар натуральных чисел. Необходимо выбрать из каждой пары ровно одно число так, чтобы чётность суммы выбранных чисел совпадала с чётностью большинства выбранных чисел и при этом сумма выбранных чисел была как можно больше. Определите максимальную сумму, которую можно получить при таком выборе. Гарантируется, что удовлетворяющий условиям выбор возможен.",,,,
,set(),,,
,,,,
,,,set(),
,,,,121184 36898658
text,img,table,file,answer
Обозначим через m & n поразрядную конъюнкцию неотрицательных целых чисел m и n. ,,,,
,set(),,,
,,,,
,,,set(),
,,,,18
text,img,table,file,answer
"Имеется набор данных, состоящий из пар положительных целых чисел. Необходимо выбрать из каждой пары ровно одно число так, чтобы сумма всех выбранных чисел не делилась на 3 и при этом была максимально возможной. Гарантируется, что искомую сумму получить можно. Программа должна напечатать одно число  — максимально возможную сумму, соответствующую условиям задачи.",,,,
,set(),,,
,,,,
,,,set(),
,,,,127127 399762080
text,img,table,file,answer
"На числовой прямой даны два отрезка: P = [10, 29] и Q = [13, 18]. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,19
text,img,table,file,answer
"На числовой прямой даны два отрезка: P = [10, 29] и Q = [13, 18]. ",,,,
,set(),,,
,,,,
,,,set(),
,,,,19
text,img,table,file,answer
"На числовой прямой даны три отрезка: P  =  [13; 31], Q [18; 80] и R  =  [48; 114].",,,,
